claim_id,suspicious_score,is_fraud,flagged_by,review_status,review_date,reviewer,notes,risk_level,escalated
CLM107403,0.30391972119930777,0,system,confirmed,2024-12-16,James Walker,Subject right poor talk trade information.,medium,yes
CLM107404,0.18699338919131647,0,manual,cleared,2025-04-19,Michael Castillo,Seat baby cold large get.,high,yes
CLM107405,0.22738330340628887,0,audit,confirmed,2024-10-08,Ashley Bell,Wife establish up receive least.,medium,yes
CLM107406,0.980714560699073,0,manual,cleared,2025-01-03,Ronald Stewart,Baby we western among like already.,medium,no
CLM107407,0.4028495454132359,0,system,cleared,2025-01-07,Jesse Berger,Suffer offer decision unit.,low,yes
CLM107408,0.6040641734668858,1,system,confirmed,2025-02-12,Audrey Barnes,Soldier order clearly no ok base.,high,yes
CLM107409,0.950530917239532,0,audit,cleared,2024-08-07,Douglas Hicks,Win similar old personal person.,medium,yes
CLM107410,0.5311244441931938,0,manual,pending,2025-03-30,Jeff Smith,Spring environmental movement real direction.,low,yes
CLM107411,0.8078455565340941,0,audit,pending,2024-12-26,Miranda Dean,Beat nation population specific sport southern.,low,yes
CLM107412,0.9462626950656735,0,system,pending,2025-05-28,Aaron Bentley,Threat responsibility power tell.,low,no
CLM107413,0.24163113503087097,0,audit,cleared,2024-10-09,Thomas Daugherty,Early information understand evidence close.,high,no
CLM107414,0.30888673790792254,0,system,cleared,2024-07-21,John Davis DDS,Girl common experience people coach so.,low,yes
CLM107415,0.7016103905934058,0,audit,confirmed,2024-11-02,Daniel Holland,Threat trial company goal.,medium,no
CLM107416,0.0714875521585715,1,manual,cleared,2024-11-27,Angela Nelson,This before identify project senior.,medium,no
CLM107417,0.4063728193646047,0,manual,pending,2025-06-15,Amanda Rosales,Defense industry threat.,medium,yes
CLM107418,0.391604978980136,0,audit,pending,2025-04-07,Shannon Harris,Reveal enjoy first cause away.,low,yes
CLM107419,0.01841532870470819,0,audit,confirmed,2025-01-10,Robert Douglas,Use add central now customer shoulder wrong.,high,yes
CLM107420,0.23258621218745423,0,manual,cleared,2025-03-15,Ronald Perez,Industry soldier already against accept.,high,yes
CLM107421,0.6388993350768142,0,audit,confirmed,2025-06-10,Timothy Bond,Only certainly focus much approach sound buy.,medium,no
CLM107422,0.6419034707332547,0,manual,cleared,2025-06-24,Michael Wood,Threat gas meeting watch.,high,no
CLM107423,0.13706628732357296,0,manual,confirmed,2025-02-19,Lisa Crawford,Agency film beat situation.,medium,yes
CLM107424,0.4619264545960128,0,system,cleared,2025-02-19,Cody Stevens,Hard above in wait nation social inside.,low,yes
CLM107425,0.2511895984679676,0,audit,confirmed,2024-12-29,Margaret Saunders,Growth simply box safe see research war.,high,no
CLM107426,0.6924271394481286,0,audit,confirmed,2024-10-29,Bryan Chapman,Feel alone democratic.,low,yes
CLM107427,0.14801183347448377,0,manual,pending,2024-12-13,Kirsten Lewis,Education beautiful strong blood phone stock than.,medium,no
CLM107428,0.8896552556992298,0,system,pending,2024-08-14,Matthew Roberts,Early house now seven morning light behavior happy.,high,no
CLM107429,0.4581543610173615,0,audit,confirmed,2024-12-02,Donald Reese,Rest technology hold daughter finally part imagine instead.,low,no
CLM107430,0.6456776651730954,0,system,confirmed,2024-10-17,Samantha Decker,Woman network money place.,high,no
CLM107431,0.2616313846454178,0,audit,confirmed,2025-04-12,Sandra Cross,Say computer upon series stuff.,low,yes
CLM107432,0.5262609368605843,0,manual,confirmed,2025-02-28,Diane Baker,Friend lose window walk behind they scene.,medium,no
CLM107433,0.011531904295939643,0,manual,confirmed,2024-11-06,Kevin Hester,Least serve our.,high,yes
CLM107434,0.1792495283170451,0,system,cleared,2025-04-08,Joanna Smith,Senior sell even money trade around.,low,no
CLM107435,0.7179288950912299,0,manual,pending,2024-10-20,Stephanie Meyer,Discover institution debate nearly.,medium,no
CLM107436,0.8834321728241841,0,audit,cleared,2025-07-18,Mrs. Kathryn Morgan MD,Reality summer suddenly include agreement.,medium,no
CLM107437,0.4657224197477403,0,audit,cleared,2025-05-21,Elizabeth Ryan,Head stop generation wife like defense before term.,high,yes
CLM107438,0.5110831208749241,1,audit,confirmed,2025-07-05,Matthew Stewart,Day six American help real candidate anything floor.,low,no
CLM107439,0.8381435639435568,1,system,cleared,2025-05-20,Mia Nguyen,Dinner these similar role source.,low,yes
CLM107440,0.16856989068945905,0,system,confirmed,2024-07-23,Marissa Campbell,Region support race threat city community.,low,no
CLM107441,0.745461481675321,0,audit,pending,2025-04-07,Briana Garcia,Sense available charge design cold any glass.,medium,yes
CLM107442,0.6905467930704385,0,manual,confirmed,2025-06-01,John Hines,But small scene require school think.,low,no
CLM107443,0.08966500425208423,0,manual,pending,2025-03-22,John Chung,Mention care democratic single energy.,high,yes
CLM107444,0.8578831498404614,0,system,cleared,2024-07-29,Courtney Carter,Travel be tough two ready.,high,no
CLM107445,0.04598745577252639,0,manual,pending,2024-07-30,Gregory Powell,To billion network yourself local.,medium,yes
CLM107446,0.2829414566069095,0,audit,confirmed,2025-06-03,Donna Aguirre,Everybody benefit ever many.,high,no
CLM107447,0.13450087897120822,0,system,cleared,2024-10-06,Joanna Tucker,Difficult form chance analysis four mission political.,medium,no
CLM107448,0.1835114405303666,0,audit,cleared,2025-07-06,Suzanne Ibarra,Final avoid possible leader least front.,low,yes
CLM107449,0.9177622757953461,0,manual,confirmed,2024-08-25,Amanda Dennis,Dream charge meet between big media assume spring.,high,yes
CLM107450,0.24251034452666898,0,system,cleared,2025-06-26,Angela Allen,Like statement guess remember can.,medium,no
CLM107451,0.12220298080825076,0,manual,pending,2025-01-07,Jesse Fowler,Star model point operation computer use future.,medium,no
CLM107452,0.4588205760183538,0,audit,cleared,2024-08-26,Melissa James,Your left church effort truth.,medium,yes
CLM107453,0.8642555741929459,0,manual,pending,2024-12-27,Connor George,Bring specific book ask off but growth top.,low,no
CLM107454,0.5955891899847351,0,audit,confirmed,2025-01-09,Kelly Jensen,Imagine thought give during cover by instead.,high,yes
CLM107455,0.7214272230280171,0,audit,confirmed,2025-05-22,Carolyn Brown,Writer per thus music language.,low,no
CLM107456,0.474354232566901,0,system,cleared,2024-11-24,Kaitlyn Smith,Few exist thought I young.,high,yes
CLM107457,0.901577097308875,0,audit,confirmed,2025-04-24,Ralph Frey,She trade interesting actually type.,medium,no
CLM107458,0.7677142148050449,0,audit,confirmed,2024-10-18,Tammy Lee,Approach seat today name yes.,low,no
CLM107459,0.5893348676449556,0,audit,pending,2024-12-19,Chris Ryan,Trade can player central reveal itself official.,low,no
CLM107460,0.5698509959617405,0,manual,cleared,2025-02-23,Jill Carrillo,Least seem nearly game rich.,medium,yes
CLM107461,0.3990905087518716,0,manual,confirmed,2025-01-31,Danielle Ross,Security majority them tax wind Mrs.,low,yes
CLM107462,0.36316927463984205,0,audit,confirmed,2025-03-04,Karen Anderson,Sign computer resource.,medium,no
CLM107463,0.46423180306718304,0,audit,confirmed,2025-03-07,Jennifer Rogers,Remember everyone thousand trouble.,high,no
CLM107464,0.6533403354537881,0,system,confirmed,2024-08-22,Kimberly Miller DDS,East others enough camera price.,low,yes
CLM107465,0.9174698363193787,0,system,pending,2025-02-08,Matthew Robles,Scene heavy perhaps draw way.,low,yes
CLM107466,0.7049331789590131,0,manual,pending,2024-08-14,Samuel Jacobs,Set stand court Democrat history according tend.,low,no
CLM107467,0.32959828242208367,0,manual,confirmed,2025-01-04,Richard Lewis,Toward wonder lead cost take final.,low,yes
CLM107468,0.15296802726263292,0,manual,cleared,2025-01-18,Timothy Andrews,Leave which than save kind.,medium,yes
CLM107469,0.18257813505554943,0,manual,cleared,2025-01-12,Jerome Stewart,Population thing analysis manager with others his.,medium,yes
CLM107470,0.7282212574898936,0,audit,pending,2024-08-12,Bryan Williams,Human realize contain or where meeting.,low,no
CLM107471,0.885148643296948,0,audit,pending,2024-10-09,Jordan Wu,Nice explain best window economic president.,low,no
CLM107472,0.2747808868325965,0,audit,confirmed,2025-01-20,Christopher Vasquez,Home democratic challenge everybody official.,medium,no
CLM107473,0.8026459706434014,0,manual,confirmed,2025-06-03,Carlos Bauer,Provide good bank training top argue try.,medium,no
CLM107474,0.35074689421210004,0,system,pending,2024-09-19,Angela Oconnor,Size fact teacher.,medium,yes
CLM107475,0.07446249669304084,0,system,confirmed,2024-12-03,Jonathan Carter,Point fish successful key minute.,medium,no
CLM107476,0.9264104938633457,0,audit,cleared,2024-12-21,Samantha Smith,Trial inside inside although throughout give.,high,yes
CLM107477,0.4854602905910693,0,audit,cleared,2025-07-14,Michael Graham,Ask seek throw under describe.,medium,no
CLM107478,0.37952359189139506,0,system,pending,2025-01-19,David Johnson,Successful mother leg create class try great.,low,no
CLM107479,0.894132982972775,0,manual,confirmed,2024-07-23,Todd Cunningham,Where small building eye drive but.,medium,no
CLM107480,0.16015687490621455,0,manual,cleared,2024-12-15,Angela Brown,Three tend message TV apply agree campaign.,medium,no
CLM107481,0.8685047384251645,0,system,cleared,2025-03-22,Tina Vargas,Spend type store arrive trade manager born.,medium,yes
CLM107482,0.8465110147458056,0,manual,pending,2025-03-15,Angela Ward,Cause audience describe win wrong director.,low,no
CLM107483,0.9362699142113249,0,manual,confirmed,2025-03-31,Michael Gregory,Thing conference forward practice within third break.,low,no
CLM107484,0.2388845685842439,0,audit,cleared,2025-06-16,Matthew Summers,Dinner develop garden cut.,low,yes
CLM107485,0.5207480229488797,0,audit,confirmed,2024-08-02,Kevin Moore,Brother strong well thousand record little find something.,low,yes
CLM107486,0.07425809336540912,0,manual,pending,2025-02-25,Thomas Rogers,Model reveal environmental now amount seek address like.,medium,no
CLM107487,0.42739848267059344,0,system,confirmed,2025-01-08,Sara Perez,Past suggest open four early.,medium,yes
CLM107488,0.4476889346770302,0,audit,pending,2024-11-14,Steven Ward,Everything center federal what skill strategy modern.,low,no
CLM107489,0.5248777892189678,0,audit,cleared,2025-06-10,Amy Williams,Parent modern whose add can.,medium,no
CLM107490,0.2542151451908621,0,manual,cleared,2025-02-06,Eric Henderson,Yard hotel heart leave door bring.,low,no
CLM107491,0.6666989888224708,0,audit,cleared,2025-03-04,Lisa Lopez,Service keep race such school.,low,no
CLM107492,0.620846828643073,0,system,cleared,2025-01-19,Christina Collins,Again water ready gas stage order.,high,no
CLM107493,0.7150517148123554,0,system,pending,2024-11-10,Rachel Hall,White remain five.,medium,no
CLM107494,0.2461981673016599,0,manual,confirmed,2025-02-06,Amanda Salazar,Star anyone wear increase site black state.,low,no
CLM107495,0.39854873421297476,0,manual,pending,2024-11-07,Kathleen Morales,Staff particular full.,high,no
CLM107496,0.21118535037846675,0,audit,confirmed,2024-09-18,Brenda Griffith,Remain personal coach should choice personal the few.,low,no
CLM107497,0.1321574484561029,0,system,cleared,2024-08-24,Carl Pittman,Democratic key trouble far kitchen still.,medium,yes
CLM107498,0.17349744922989474,0,system,pending,2025-03-21,Kelly Logan,Area medical line threat figure keep billion.,high,no
CLM107499,0.037054783161219795,0,manual,cleared,2025-07-13,Alexis Alexander,Son court quality simple.,medium,yes
CLM107500,0.7847526819364856,0,manual,confirmed,2024-08-27,Shawn Gonzalez,Wrong movement rule leave exist.,low,no
CLM107501,0.7490165863573105,0,system,pending,2025-03-08,Craig Cooper,Computer use into activity minute between.,high,yes
CLM107502,0.42142018084547517,0,audit,confirmed,2025-05-15,Lisa Singleton,Without lot over ten so.,high,yes
CLM107503,0.9992692878631397,0,audit,cleared,2025-01-20,Christopher White,Training public camera doctor cup glass before.,high,no
CLM107504,0.17464881158373935,0,manual,cleared,2025-05-13,Jenny Hawkins,Threat building professor rich music.,medium,yes
CLM107505,0.20605555998740022,0,system,confirmed,2025-01-21,Luis Lambert,Husband business send best yeah career.,high,no
CLM107506,0.049356818961651894,0,manual,pending,2025-06-12,Jason Blackwell,Cultural throw sell group.,medium,yes
CLM107507,0.33821009012313274,0,manual,confirmed,2025-04-25,John Vargas,Town country then should maybe rest get.,low,yes
CLM107508,0.9311116125874935,0,audit,cleared,2024-08-24,Katherine Griffin,Organization result product begin with line.,high,yes
CLM107509,0.33177030063663515,0,audit,pending,2025-06-27,Philip Hoffman DDS,Scene state fly good all.,medium,yes
CLM107510,0.12259433988486113,0,system,pending,2024-09-03,Casey Gregory,Light name big effect rise.,high,no
CLM107511,0.5908534972677015,0,system,confirmed,2024-12-05,Douglas Perez,Artist piece exactly mission.,low,no
CLM107512,0.8957731623106935,0,manual,cleared,2025-02-08,Richard Johnson,Cup trouble charge and.,high,no
CLM107513,0.08055893556054938,0,manual,pending,2024-11-04,Joseph French,How marriage side.,medium,no
CLM107514,0.7637560808623115,0,audit,pending,2025-06-29,Debbie Schaefer DVM,Enough production office create practice class culture.,low,no
CLM107515,0.7360691434043947,0,audit,pending,2024-12-04,Chelsea Poole,Travel enjoy your democratic.,low,no
CLM107516,0.8672066714297367,0,manual,confirmed,2025-02-12,Shirley Fisher,Health high situation little environment.,high,yes
CLM107517,0.5661693610153236,0,manual,cleared,2025-05-23,Jesus Morrison,Chair send cell important gun.,high,no
CLM107518,0.32072023830469476,0,manual,cleared,2025-01-04,Shirley Ortiz,I after learn trial store.,low,no
CLM107519,0.9317880188722752,1,manual,cleared,2025-05-17,Kim Miller DDS,Guess help admit customer quite.,low,yes
CLM107520,0.7485074045738627,0,system,confirmed,2025-06-12,Aaron Rivera,Western avoid check floor.,high,yes
CLM107521,0.7619803550141693,0,audit,cleared,2025-04-08,Eric Richardson,Administration here draw.,high,yes
CLM107522,0.9423435634029004,0,audit,confirmed,2024-08-17,Maurice Rodriguez,Moment kitchen tough main.,high,no
CLM107523,0.2981763990638886,0,manual,confirmed,2024-08-08,Michael Taylor,Enter tax indeed speak rule despite.,medium,yes
CLM107524,0.1251597490705294,0,system,pending,2025-05-10,Janet Campbell,We company window Mrs stand color.,high,yes
CLM107525,0.19153835061618796,0,manual,confirmed,2025-01-07,Lori Cunningham,Wonder bag never reality represent stock democratic various.,medium,yes
CLM107526,0.39823937187495106,0,audit,confirmed,2025-05-01,Nichole Castillo,True more order.,high,no
CLM107527,0.3519382090135935,0,audit,cleared,2024-12-09,Denise Johnson,Big wish claim war test.,medium,no
CLM107528,0.9905795442105884,0,system,cleared,2025-03-14,Kayla Ramirez,Instead husband international sure happen.,low,yes
CLM107529,0.10554640277197702,0,manual,confirmed,2024-12-18,Tracy Marshall,Leader network put interview back less he.,medium,yes
CLM107530,0.7987320195040292,0,audit,pending,2025-02-19,Tyler Jackson,Officer only arm game.,low,yes
CLM107531,0.24572464731774724,0,manual,pending,2025-01-15,Jonathan West,Everyone up wall skill.,low,no
CLM107532,0.10269314549519404,0,audit,confirmed,2025-04-21,Linda Guzman,Reduce over recent approach character eight.,medium,yes
CLM107533,0.5491454637949142,0,audit,pending,2024-08-19,Denise Harris,Sister south certain building indicate.,low,yes
CLM107534,0.18430966936233228,0,manual,pending,2024-10-22,Chloe Alvarez,Apply case contain everybody six reduce enjoy.,low,yes
CLM107535,0.7533232848050574,1,manual,pending,2025-05-27,Joseph Scott,Will loss hot image best action.,low,yes
CLM107536,0.7710238534552917,0,audit,pending,2025-05-25,Eric Martin,Thus marriage each performance group campaign.,medium,yes
